,date,title,price,url
203,6/24/2025,2year warranty ASUS ROG Zephyrus G15,"S$1,350",https://www.carousell.sg/p/2year-warranty-asus-rog-zephyrus-g15-1376625791/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=234
204,6/24/2025,Lenovo IdeaPad S145,S$150,https://www.carousell.sg/p/lenovo-ideapad-s145-1376625167/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=236
205,6/24/2025,BEST RATES BUYBACK / Buy WTB WTS Sell your Laptop Macbook PC Apple Microsoft Acer Aftershock Alienware Asus Dell Gigabyte HP Huawei Lenovo LG MSI Republic of Gamers Predator Razer Samsung Sony Toshiba Xiaomi Compaq Fujitsu IBM Thinkpad Strix Elitebook GPU,S$688,https://www.carousell.sg/p/best-rates-buyback-buy-wtb-wts-sell-your-laptop-macbook-pc-apple-microsoft-acer-aftershock-alienware-asus-dell-gigabyte-hp-huawei-lenovo-lg-msi-republic-of-gamers-predator-razer-samsung-sony-toshiba-xiaomi-compaq-fujitsu-ibm-thinkpad-strix-elitebook-gpu-1331991111/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=237
206,6/24/2025,WTS MSI Claw 8 AI+,"S$1,300",https://www.carousell.sg/p/wts-msi-claw-8-ai-1376623435/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=238
207,6/24/2025,Lenovo ThinkPad T15 high configuration touch professional workstation laptop notebook computer,S$550,https://www.carousell.sg/p/lenovo-thinkpad-t15-high-configuration-touch-professional-workstation-laptop-notebook-computer-1376622361/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=239
208,6/24/2025,"♦️HP EliteBook 840 G7 | Core i7 10th Gen | 16GB RAM | 512GB SSD | 14"" FHD IPS | Win 11 Pro | A Grade | FREE Bag + Mouse + Office 2021 | 1-Month Warranty",S$498,https://www.carousell.sg/p/%E2%99%A6%EF%B8%8Fhp-elitebook-840-g7-core-i7-10th-gen-16gb-ram-512gb-ssd-14-fhd-ips-win-11-pro-a-grade-free-bag-mouse-office-2021-1-month-warranty-1376620217/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=240
209,6/24/2025,"Dell Gaming 4gb Nvidia gpu, 16gb ram core i7-8th Gen 128gb ssd, 1tb hdd",S$380,https://www.carousell.sg/p/dell-gaming-4gb-nvidia-gpu-16gb-ram-core-i7-8th-gen-128gb-ssd-1tb-hdd-1376618881/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=241
210,6/24/2025,Acer laptop,S$350,https://www.carousell.sg/p/acer-laptop-1373141450/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=243
211,6/24/2025,"HP Elitebook model 830 G7 /180 degrees can banding fully HD display Core I5/ 10th gen, Ram 16 GB 512 SSD Windows 11 ms office 2021 Activated Whats App me for faster response 8416 6291.",S$477,https://www.carousell.sg/p/hp-elitebook-model-830-g7-180-degrees-can-banding-fully-hd-display-core-i5-10th-gen-ram-16-gb-512-ssd-windows-11-ms-office-2021-activated-whats-app-me-for-faster-response-8416-6291-1376616379/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=244
212,6/24/2025,Legion 7i | Gen 9 | 4060,"S$1,700",https://www.carousell.sg/p/legion-7i-gen-9-4060-1376609981/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=246
213,6/24/2025,"HP Elitebook model 830 G7 /180 degrees can banding fully HD display Core I5/ 10th gen, Ram 16 GB 512 SSD Windows 11 ms office 2021 Activated for faster response 89.58,6137.",S$448,https://www.carousell.sg/p/hp-elitebook-model-830-g7-180-degrees-can-banding-fully-hd-display-core-i5-10th-gen-ram-16-gb-512-ssd-windows-11-ms-office-2021-activated-for-faster-response-89-58-6137-1376606030/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=247
214,6/24/2025,"Acer Core 7 150U 32GB 1TB SSD 14"" IPS Touch Screen Aspire Spin 14 Laptop (Warranty till Oct2026)",S$780,https://www.carousell.sg/p/acer-core-7-150u-32gb-1tb-ssd-14-ips-touch-screen-aspire-spin-14-laptop-warranty-till-oct2026-1376605747/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=248
215,6/24/2025,MacBook Air 2018 16gb 512gb with full box,S$400,https://www.carousell.sg/p/macbook-air-2018-16gb-512gb-with-full-box-1376605030/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=249
216,6/24/2025,M2 MacBook Air 24gb ram 1tb full box,"S$1,300",https://www.carousell.sg/p/m2-macbook-air-24gb-ram-1tb-full-box-1376604676/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=250
217,6/24/2025,M1 MacBook Air 8gb ram 256gb battery health 99%,S$650,https://www.carousell.sg/p/m1-macbook-air-8gb-ram-256gb-battery-health-99-1376604264/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=251
218,6/24/2025,Dell,S$499,https://www.carousell.sg/p/dell-1376603017/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=252
219,6/24/2025,"Apple iMac Blue 24-inch M1 Chip 2021, 8GB, 512GB SSD with original magic keyboard (Touch ID) and mouse",S$980,https://www.carousell.sg/p/apple-imac-blue-24-inch-m1-chip-2021-8gb-512gb-ssd-with-original-magic-keyboard-touch-id-and-mouse-1376602740/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=253
220,6/24/2025,Dell Laptop 14” 20 gb ram 256gb ssd +512gb hdd,S$399,https://www.carousell.sg/p/dell-laptop-14%E2%80%9D-20-gb-ram-256gb-ssd-512gb-hdd-1376602314/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=254
221,6/24/2025,2024 联想拯救者Y9000P 14900hx/64G/1TB/RTX4070,"S$2,299",https://www.carousell.sg/p/2024-%E8%81%94%E6%83%B3%E6%8B%AF%E6%95%91%E8%80%85y9000p-14900hx-64g-1tb-rtx4070-1376600432/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=255
222,6/24/2025,"Quite New Lenovo ThinkPad Laptop, 14” Screen / Intel 5th Gen CPU / 8GB Memory/ SSD / HDMI /Fast speed",S$150,https://www.carousell.sg/p/quite-new-lenovo-thinkpad-laptop-14%E2%80%9D-screen-intel-5th-gen-cpu-8gb-memory-ssd-hdmi-fast-speed-1376600174/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=256
223,6/24/2025,Asus 14inch Laptop Backpack,S$15,https://www.carousell.sg/p/asus-14inch-laptop-backpack-1376598340/?t-id=HVDI3_ADQA_1750772142504&t-referrer_browse_type=categories&t-referrer_category_id=1793&t-referrer_page_type=category_browse&t-referrer_request_id=zCVTHkpgrNHKKkgg&t-referrer_sort_by=popular&t-tap_index=257
